transaction_id,customer_id,timestamp,amount,amount_proxy,merchant_category,channel,city,customer_tenure_months,is_fraud
1281,10369,2025-01-21 12:11:39,61.01,75.48,travel,mobile,Pune,24.0,0
1282,10369,2025-01-10 10:24:31,48.59,49.12,travel,pos,Delhi,63.0,0
1283,10196,2025-03-10 08:10:36,47.49,52.18,electronics,mobile,Ujjain,96.0,0
1284,10400,2025-03-30 14:53:35,25.07,28.16,fuel,pos,Ujjain,10.0,0
1285,10190,2025-02-19 20:35:57,63.81,78.38,grocery,mobile,Dewas,115.0,0
1286,10024,2025-01-16 21:59:32,257.09,287.14,fashion,pos,Pune,64.0,1
1287,10453,2025-01-02 21:41:49,31.7,49.97,restaurant,pos,Pune,75.0,0
1288,10117,2025-03-29 20:21:24,42.36,46.19,travel,mobile,Dewas,,0
1289,10050,2025-01-29 11:20:26,30.26,31.99,restaurant,web,Dewas,113.0,0
1290,10310,2025-01-11 01:56:36,29.45,,grocery,mobile,Delhi,80.0,0
1291,10116,2025-01-16 22:19:22,110.38,113.09,electronics,web,Pune,106.0,0
1292,10429,2025-01-23 23:21:01,26.12,20.96,travel,web,,35.0,0
1293,10221,2025-03-01 00:41:07,29.72,29.04,travel,mobile,Ujjain,26.0,0
1294,10002,2025-03-22 06:15:07,14.41,25.23,,pos,Bhopal,77.0,0
1295,10475,2025-01-25 18:04:01,24.72,,fashion,web,Dewas,19.0,0
1296,10257,2025-03-03 20:26:25,13.32,11.04,travel,web,Ujjain,14.0,0
1297,10131,2025-01-06 20:17:06,415.55876454553953,465.4258162910043,electronics,pos,Ujjain,26.0,0
1298,10338,2025-01-01 21:49:20,249.59,291.95,restaurant,web,Indore,33.0,1
1299,10265,2025-01-05 22:39:34,31.87,45.74,electronics,web,Indore,12.0,0
1300,10014,2025-03-25 01:57:26,13.69,8.51,grocery,mobile,Bhopal,87.0,0
1301,10379,2025-02-22 08:31:51,72.6,77.35,fashion,pos,Pune,70.0,0
1302,10200,2025-03-14 11:10:00,25.22,42.76,restaurant,mobile,Ujjain,24.0,0
1303,10349,2025-01-02 22:55:21,94.12,107.34,fashion,mobile,Ujjain,34.0,0
1304,10447,2025-01-03 00:01:25,33.67,35.57,grocery,mobile,Ujjain,111.0,0
1305,10305,2025-03-18 09:23:27,26.82,,grocery,web,Pune,109.0,0
1306,10335,2025-01-10 05:38:21,36.03,,travel,pos,Dewas,15.0,0
1307,10127,2025-01-14 23:39:27,66.19,69.56,fashion,pos,Dewas,73.0,0
1308,10118,2025-02-16 16:55:16,34.89,40.83,grocery,mobile,Ujjain,39.0,0
1309,10207,2025-02-24 14:10:59,29.29,40.22,grocery,web,Pune,,0
1310,10426,2025-01-21 14:23:30,35.54,30.52,grocery,web,Ujjain,72.0,0
1311,10262,2025-02-10 00:31:34,17.7,19.92,restaurant,web,Pune,118.0,0
1312,10174,2025-03-02 17:43:19,52.36,49.73,restaurant,web,Pune,70.0,0
1313,10389,2025-02-09 20:33:33,12.66,6.31,restaurant,web,Dewas,114.0,0
1314,10426,2025-02-04 10:31:51,30.31,,grocery,pos,Pune,98.0,0
1315,10451,2025-01-07 11:04:54,66.26,78.03,restaurant,web,Pune,93.0,0
1316,10149,2025-02-10 16:03:02,49.25,52.58,travel,mobile,Dewas,,0
1317,10354,2025-03-14 05:56:41,59.37,61.31,grocery,mobile,Delhi,95.0,0
1318,10295,2025-02-26 09:47:55,,43.83,electronics,pos,Dewas,31.0,0
1319,10224,2025-03-22 08:59:36,86.52,87.73,fuel,pos,Dewas,117.0,0
1320,10198,2025-01-12 08:31:48,73.78,,electronics,mobile,Bhopal,110.0,0
1321,10057,2025-01-01 23:47:45,54.05,69.59,,web,Dewas,,0
1322,10137,2025-02-19 08:01:23,73.91,,fuel,mobile,Ujjain,85.0,0
1323,10274,2025-01-17 01:47:06,65.88,72.16,travel,web,Ujjain,105.0,0
1324,10443,2025-02-23 11:01:16,30.4,37.04,restaurant,web,Ujjain,,0
1325,10433,2025-03-23 08:25:58,16.89,2.69,restaurant,web,Indore,8.0,0
1326,10093,2025-01-31 08:12:58,53.16,63.83,grocery,pos,Pune,119.0,0
1327,10339,2025-02-19 10:54:22,57.68,89.42,restaurant,web,Ujjain,66.0,0
1328,10042,2025-03-03 08:27:45,82.17,91.05,,mobile,Delhi,86.0,0
1329,10337,2025-01-14 12:05:07,22.01,,travel,mobile,Bhopal,60.0,0
1330,10170,2025-03-22 18:19:49,22.44,31.08,restaurant,mobile,Bhopal,62.0,0
1331,10224,2025-01-19 06:01:38,54.54,74.25,fuel,web,Ujjain,5.0,0
1332,10358,2025-03-14 17:52:20,38.62,51.05,electronics,pos,Delhi,35.0,0
1333,10212,2025-03-01 09:34:13,11.87,-3.95,grocery,mobile,,11.0,0
1334,10403,2025-01-13 16:29:04,51.62,62.32,fuel,mobile,Bhopal,52.0,0
1335,10266,2025-03-07 05:36:15,12.13,34.16,electronics,mobile,Dewas,3.0,0
1336,10499,2025-01-18 16:23:03,21.88,29.49,fashion,pos,Delhi,96.0,0
1337,10319,2025-02-23 22:45:42,97.38,99.83,fuel,pos,Dewas,35.0,0
1338,10148,2025-03-28 08:54:45,132.45,150.6,fashion,mobile,Bhopal,,0
1339,10387,2025-03-27 18:48:01,18.35,10.31,travel,mobile,Pune,7.0,0
1340,10203,2025-03-20 09:52:31,32.65,46.43,restaurant,web,Pune,4.0,0
1341,10267,2025-02-14 11:10:38,41.58,38.92,grocery,web,Pune,51.0,0
1342,10068,2025-02-20 08:36:05,128.74,144.78,electronics,web,Indore,94.0,0
1343,10059,2025-01-28 00:35:14,29.36,26.02,grocery,web,Pune,97.0,0
1344,10287,2025-03-24 21:16:11,29.67,28.86,grocery,web,Ujjain,65.0,0
1345,10093,2025-02-12 22:49:23,110.68,135.85,fashion,pos,Dewas,74.0,0
1346,10498,2025-03-11 10:42:44,31.7,36.33,restaurant,pos,Dewas,82.0,0
1347,10427,2025-02-02 08:52:45,,,restaurant,pos,,81.0,0
1348,10350,2025-03-08 15:18:58,15.48,8.18,fuel,mobile,Indore,89.0,0
1349,10367,2025-01-21 04:44:17,36.19,25.56,fuel,mobile,Pune,4.0,0
1350,10297,2025-03-08 00:59:54,13.75,5.39,restaurant,web,Pune,52.0,0
1351,10030,2025-01-05 03:16:50,20.37,,restaurant,mobile,Ujjain,100.0,0
1352,10196,2025-01-10 10:24:31,69.79,86.01,restaurant,web,Dewas,53.0,0
1353,10247,2025-02-01 16:46:44,39.16,39.38,restaurant,mobile,Indore,18.0,0
1354,10457,2025-02-13 09:11:49,32.87,49.38,electronics,pos,Dewas,80.0,0
1355,10109,2025-03-06 00:38:39,24.86,22.1,fashion,pos,Ujjain,37.0,0
1356,10248,2025-02-02 07:33:10,35.04,37.34,grocery,web,Delhi,61.0,0
1357,10172,2025-01-02 15:49:32,49.19,46.46,travel,mobile,Dewas,62.0,0
1358,10067,2025-01-30 06:51:01,76.62,93.74,fashion,web,Bhopal,83.0,0
1359,10051,2025-02-09 12:37:32,7.34,25.0,grocery,web,Delhi,111.0,0
1360,10182,2025-02-18 22:26:06,23.56,12.29,grocery,web,Bhopal,83.0,0
1361,10041,2025-02-27 23:03:37,44.85,47.46,electronics,web,Indore,119.0,0
1362,10033,2025-01-23 06:57:08,37.93,52.6,travel,mobile,Dewas,3.0,0
1363,10175,2025-02-24 22:28:22,52.57,,fashion,mobile,Delhi,94.0,0
1364,10100,2025-02-26 20:13:44,48.13,58.44,restaurant,web,Bhopal,50.0,0
1365,10277,2025-03-11 21:33:38,33.18,46.93,travel,pos,Ujjain,87.0,0
1366,10008,2025-02-16 23:37:40,28.72,32.79,fashion,mobile,Indore,11.0,0
1367,10150,2025-03-14 22:43:21,34.48,43.02,restaurant,mobile,Ujjain,63.0,0
1368,10226,2025-01-20 22:39:50,85.34,109.67,fashion,mobile,Delhi,4.0,0
1369,10481,2025-03-06 01:17:04,25.13,43.73,,mobile,Ujjain,,0
1370,10317,2025-01-05 03:01:26,38.83,42.99,fuel,mobile,Pune,26.0,0
1371,10440,2025-01-10 06:02:34,,46.78,,mobile,Ujjain,18.0,0
1372,10171,2025-03-19 19:47:48,111.52,117.54,grocery,pos,Bhopal,10.0,0
1373,10224,2025-02-12 18:02:54,33.27,45.08,restaurant,mobile,Delhi,33.0,0
1374,10210,2025-02-25 21:01:36,75.43,73.51,grocery,mobile,Dewas,115.0,0
1375,10443,2025-02-24 07:21:24,,98.88,,web,Indore,118.0,0
1376,10479,2025-03-04 12:54:05,38.81,44.29,restaurant,pos,,10.0,0
1377,10481,2025-01-23 02:25:21,35.27,35.48,grocery,mobile,Ujjain,117.0,0
1378,10375,2025-01-17 01:02:37,32.66,38.82,travel,web,Pune,70.0,0
1379,10251,2025-01-04 19:54:42,34.25,58.88,restaurant,pos,Indore,39.0,0
1380,10270,2025-03-19 19:53:55,70.47,77.95,fashion,mobile,Indore,113.0,0
1381,10490,2025-01-21 02:57:18,47.0,49.16,electronics,web,Delhi,29.0,0
1382,10142,2025-02-21 18:22:00,47.13,60.91,fashion,web,Dewas,22.0,0
1383,10173,2025-02-10 22:34:18,19.46,23.71,restaurant,mobile,Pune,28.0,0
1384,10448,2025-01-15 14:41:25,21.57,35.67,restaurant,pos,Ujjain,,0
1385,10193,2025-02-07 06:05:22,162.92,183.79,travel,mobile,Dewas,58.0,1
1386,10117,2025-01-08 11:42:58,36.03,38.37,restaurant,web,Indore,17.0,0
1387,10280,2025-01-16 21:36:02,24.44,13.1,restaurant,mobile,Dewas,27.0,0
1388,10162,2025-01-13 13:44:20,102.54,101.89,electronics,mobile,,45.0,0
1389,10445,2025-03-16 04:44:15,48.58,,fashion,web,Pune,78.0,0
1390,10454,2025-02-21 01:37:21,58.9,69.0,fashion,pos,Bhopal,103.0,0
1391,10153,2025-03-25 07:28:59,36.98,30.52,fuel,web,Ujjain,9.0,0
1392,10264,2025-02-09 05:43:44,32.88,46.87,restaurant,pos,Pune,76.0,0
1393,10491,2025-01-19 02:54:44,36.23,40.82,fuel,pos,Indore,13.0,0
1394,10371,2025-02-24 18:32:47,16.46,16.48,restaurant,web,Delhi,118.0,0
1395,10107,2025-03-25 15:52:38,38.2,36.03,restaurant,mobile,Dewas,33.0,0
1396,10295,2025-02-17 22:24:01,49.03,59.89,grocery,pos,Delhi,102.0,0
1397,10309,2025-01-02 14:34:46,134.67,,grocery,mobile,Ujjain,93.0,0
1398,10326,2025-01-28 07:49:36,42.77,40.02,electronics,mobile,,39.0,0
1399,10012,2025-03-25 05:55:08,8.87,19.44,fashion,web,Bhopal,39.0,0
1400,10149,2025-02-16 15:38:03,38.05,45.45,travel,web,Bhopal,38.0,0
1401,10427,2025-03-27 16:09:58,240.01,266.93,fashion,mobile,Bhopal,57.0,1
1402,10120,2025-02-15 20:01:30,71.03,84.69,travel,web,Ujjain,53.0,0
1403,10149,2025-01-02 02:01:55,23.88,26.82,electronics,web,Ujjain,79.0,0
1404,10161,2025-03-20 13:47:28,59.4,69.59,fashion,mobile,Indore,56.0,0
1405,10088,2025-03-10 16:07:18,,21.43,fuel,web,Bhopal,94.0,0
1406,10077,2025-03-06 08:56:09,,,,pos,Bhopal,56.0,0
1407,10173,2025-03-29 07:38:07,32.25,31.48,grocery,pos,Bhopal,37.0,0
1408,10437,2025-01-18 15:46:45,42.93,60.53,grocery,pos,Pune,39.0,0
1409,10000,2025-03-23 12:44:55,11.98,11.91,grocery,web,Indore,87.0,0
1410,10141,2025-01-21 22:28:00,19.16,27.92,electronics,mobile,Pune,17.0,0
1411,10030,2025-03-29 08:44:02,,51.48,restaurant,pos,Pune,35.0,0
1412,10280,2025-01-18 05:29:27,31.02,43.92,electronics,mobile,Indore,38.0,0
1413,10125,2025-02-19 12:41:55,52.28,51.83,grocery,mobile,Delhi,77.0,0
1414,10395,2025-03-13 00:58:59,,29.18,electronics,mobile,Ujjain,16.0,0
1415,10292,2025-01-08 00:49:02,64.34,86.83,travel,mobile,Indore,54.0,0
1416,10391,2025-01-07 00:05:00,18.74,18.92,fashion,web,Pune,81.0,0
1417,10317,2025-03-18 11:32:40,,132.06,travel,mobile,,111.0,0
1418,10219,2025-01-06 10:31:18,13.26,10.66,grocery,web,Ujjain,53.0,0
1419,10430,2025-02-25 05:52:08,19.88,19.49,fuel,pos,Indore,117.0,0
1420,10238,2025-03-26 10:33:18,53.05,73.11,fashion,mobile,Indore,73.0,0
1421,10474,2025-02-25 07:49:52,119.31,125.59,restaurant,web,Indore,93.0,0
1422,10497,2025-02-13 06:57:40,49.64,48.06,restaurant,mobile,Pune,29.0,0
1423,10294,2025-02-07 13:16:04,547.0317150978906,612.6755209096375,fashion,mobile,Indore,109.0,0
1424,10337,2025-02-27 10:26:00,40.91,50.82,restaurant,web,Delhi,31.0,0
1425,10127,2025-02-21 11:10:43,20.76,40.21,fashion,pos,Indore,17.0,0
1426,10407,2025-02-15 03:49:00,29.41,,grocery,mobile,Pune,10.0,0
1427,10335,2025-01-14 19:43:56,18.4,21.62,restaurant,mobile,Pune,78.0,0
1428,10451,2025-03-01 15:21:40,17.62,14.45,fashion,pos,Dewas,75.0,0
1429,10133,2025-03-08 13:54:11,52.52,59.97,fashion,mobile,Delhi,24.0,0
1430,10393,2025-03-05 19:07:35,19.49,7.64,fuel,mobile,,105.0,0
1431,10235,2025-01-07 18:02:14,49.78,61.23,restaurant,web,Delhi,33.0,0
1432,10092,2025-03-05 06:13:27,17.35,22.02,grocery,web,Ujjain,73.0,0
1433,10085,2025-03-07 16:19:35,49.04,,restaurant,mobile,,63.0,0
1434,10281,2025-01-17 12:10:33,29.44,29.85,,mobile,Pune,71.0,0
1435,10159,2025-03-18 09:47:36,100.92,105.87,restaurant,mobile,Delhi,89.0,0
1436,10050,2025-02-17 03:30:25,49.92,61.73,restaurant,mobile,Ujjain,111.0,0
1437,10213,2025-02-12 12:31:56,90.31,,electronics,mobile,Delhi,86.0,0
1438,10326,2025-03-07 01:06:32,24.75,,grocery,pos,Pune,108.0,0
1439,10159,2025-02-15 21:14:00,41.95,63.58,electronics,pos,Pune,104.0,0
1440,10477,2025-02-19 00:38:55,21.38,35.83,restaurant,mobile,Delhi,43.0,0
1441,10389,2025-01-29 02:22:58,638.3713845290571,714.975950672544,restaurant,pos,Delhi,67.0,0
1442,10256,2025-03-25 12:12:47,34.11,33.91,restaurant,pos,Delhi,24.0,0
1443,10467,2025-03-29 06:01:49,25.23,31.63,grocery,web,Delhi,111.0,0
1444,10216,2025-01-12 17:43:53,18.36,20.0,restaurant,mobile,Indore,116.0,0
1445,10069,2025-03-07 23:32:55,16.14,6.88,restaurant,web,Delhi,106.0,0
1446,10017,2025-01-03 02:24:09,8.84,12.98,grocery,mobile,Ujjain,89.0,0
1447,10469,2025-02-03 05:00:54,20.36,22.72,electronics,mobile,Dewas,102.0,0
1448,10479,2025-03-29 07:11:41,60.82,83.43,travel,mobile,Bhopal,95.0,0
1449,10369,2025-01-16 17:35:02,14.31,14.0,electronics,pos,Ujjain,28.0,0
1450,10051,2025-02-03 22:19:04,16.62,27.96,grocery,mobile,Ujjain,32.0,0
1451,10146,2025-01-20 18:17:30,129.55,134.96,grocery,mobile,Indore,64.0,0
1452,10020,2025-03-07 12:57:20,26.74,21.72,grocery,pos,,51.0,0
1453,10025,2025-02-11 18:04:19,49.83,61.58,grocery,pos,Bhopal,88.0,0
1454,10123,2025-02-23 09:08:01,61.41,77.45,electronics,pos,Bhopal,88.0,0
1455,10286,2025-03-26 19:56:51,62.22,,restaurant,web,,117.0,0
1456,10032,2025-02-16 21:28:15,15.04,17.04,fuel,web,Dewas,94.0,0
1457,10492,2025-03-08 01:45:21,34.81,,travel,web,Ujjain,2.0,0
1458,10227,2025-01-09 19:28:54,14.13,14.38,restaurant,mobile,Pune,41.0,0
1459,10131,2025-01-20 08:55:35,198.36,228.86,fuel,web,Indore,,1
1460,10258,2025-03-27 05:13:02,14.34,12.58,grocery,pos,Indore,76.0,0
1461,10395,2025-03-19 08:39:07,20.47,20.93,grocery,mobile,Ujjain,41.0,0
1462,10156,2025-03-01 02:25:14,20.57,14.0,grocery,mobile,Bhopal,117.0,0
1463,10023,2025-02-04 00:54:47,15.29,11.94,restaurant,web,Pune,35.0,0
1464,10025,2025-01-18 23:34:29,97.44,123.2,travel,mobile,Dewas,53.0,0
1465,10425,2025-03-18 15:43:11,195.31,219.33,travel,mobile,Bhopal,98.0,1
1466,10055,2025-03-12 16:15:32,29.69,25.23,fuel,mobile,,44.0,0
1467,10317,2025-01-22 18:04:16,17.15,,fashion,web,Ujjain,6.0,0
1468,10192,2025-02-23 02:02:11,9.45,-2.2,,pos,Pune,40.0,0
1469,10388,2025-02-25 16:18:24,34.51,30.54,fuel,web,Bhopal,43.0,0
1470,10030,2025-02-12 23:19:19,,47.76,fuel,web,Ujjain,73.0,0
1471,10448,2025-03-25 09:36:29,26.49,28.53,restaurant,pos,Ujjain,85.0,0
1472,10349,2025-01-12 04:03:27,46.71,67.44,restaurant,web,Indore,66.0,0
1473,10224,2025-01-24 05:03:03,52.29,57.8,restaurant,web,Delhi,49.0,0
1474,10103,2025-01-09 13:15:42,,55.6,grocery,mobile,Dewas,60.0,0
1475,10488,2025-03-04 08:43:17,32.93,42.01,travel,mobile,Dewas,18.0,0
1476,10151,2025-02-27 23:03:39,19.77,0.76,restaurant,web,Dewas,22.0,0
1477,10245,2025-03-30 20:35:42,62.35,71.47,travel,web,Indore,73.0,0
1478,10197,2025-02-18 19:23:57,40.78,45.28,,web,Pune,103.0,0
1479,10115,2025-01-14 13:17:32,72.06,92.6,electronics,mobile,Dewas,63.0,0
1480,10208,2025-02-10 13:54:15,67.6,83.43,fuel,web,Delhi,8.0,0
1481,10075,2025-01-08 22:56:56,16.05,8.91,fuel,pos,Indore,117.0,0
1482,10000,2025-03-02 09:10:11,15.92,27.77,travel,pos,Delhi,39.0,0
1483,10144,2025-03-02 16:15:41,24.75,25.62,restaurant,web,Delhi,90.0,0
1484,10056,2025-03-19 04:31:31,20.36,,grocery,mobile,,107.0,0
1485,10207,2025-01-31 13:49:46,66.08,75.59,fuel,web,Pune,118.0,0
1486,10431,2025-01-28 21:51:44,50.82,55.3,restaurant,web,Dewas,14.0,0
1487,10081,2025-01-07 09:53:17,82.64,104.86,fashion,web,Pune,23.0,0
1488,10000,2025-02-07 08:43:47,52.34,61.35,restaurant,pos,Delhi,77.0,0
1489,10055,2025-02-12 18:39:36,46.32,53.52,fashion,mobile,Ujjain,91.0,0
1490,10254,2025-03-09 21:41:00,88.22,106.01,fashion,mobile,Pune,100.0,0
1491,10137,2025-03-09 20:08:40,54.89,70.22,electronics,mobile,Delhi,66.0,0
1492,10244,2025-01-13 14:56:44,42.28,53.62,fashion,pos,,19.0,0
1493,10014,2025-01-26 15:51:51,105.88,129.94,fashion,mobile,Delhi,85.0,0
1494,10166,2025-02-16 00:46:46,43.59,53.69,electronics,web,Bhopal,80.0,0
1495,10205,2025-01-31 03:42:04,33.19,38.51,restaurant,pos,Pune,56.0,0
1496,10215,2025-01-03 07:10:52,,36.19,electronics,mobile,Ujjain,76.0,0
1497,10275,2025-03-18 02:42:38,63.88,70.82,restaurant,mobile,Ujjain,26.0,0
1498,10390,2025-03-07 19:32:57,,101.5,grocery,mobile,Bhopal,97.0,0
1499,10233,2025-02-16 19:21:19,39.14,57.61,restaurant,mobile,Bhopal,6.0,0
1500,10420,2025-01-29 13:46:41,94.65,118.98,travel,web,Dewas,100.0,0
1501,10264,2025-03-17 20:18:03,11.24,12.52,fuel,web,Ujjain,100.0,0
1502,10130,2025-01-04 04:12:26,39.02,40.07,grocery,mobile,Delhi,82.0,0
1503,10114,2025-02-10 04:12:04,39.41,55.84,restaurant,mobile,Indore,97.0,0
1504,10161,2025-03-14 02:04:30,25.22,,,pos,Ujjain,109.0,0
1505,10298,2025-03-27 18:25:34,190.47,215.85,restaurant,mobile,Dewas,20.0,1
1506,10121,2025-01-23 15:03:43,38.74,40.81,electronics,pos,Ujjain,65.0,0
1507,10457,2025-02-28 13:42:58,31.03,37.41,grocery,pos,Bhopal,77.0,0
1508,10239,2025-01-18 01:43:10,41.14,,travel,mobile,Dewas,113.0,0
1509,10431,2025-01-11 10:20:29,11.0,7.01,fashion,web,Ujjain,88.0,0
1510,10341,2025-02-01 18:31:42,24.68,,grocery,mobile,Pune,71.0,0
1511,10166,2025-03-21 15:48:03,76.64,87.96,restaurant,mobile,Pune,67.0,0
1512,10114,2025-03-04 01:16:02,26.87,,grocery,mobile,Pune,18.0,0
1513,10371,2025-02-14 00:48:46,23.6,33.66,restaurant,web,Bhopal,38.0,0
1514,10165,2025-01-26 10:53:16,94.75,116.43,grocery,mobile,Bhopal,52.0,0
1515,10123,2025-01-13 17:56:24,96.66,116.02,travel,mobile,Pune,105.0,0
1516,10465,2025-01-25 08:51:07,56.6,61.18,electronics,mobile,Delhi,103.0,0
1517,10241,2025-01-14 17:48:38,30.09,39.75,grocery,pos,Delhi,77.0,0
1518,10024,2025-01-17 20:06:18,34.62,39.4,electronics,mobile,Ujjain,13.0,0
1519,10247,2025-03-03 21:04:23,23.98,16.97,electronics,mobile,Pune,86.0,0
1520,10230,2025-01-12 22:37:43,21.19,29.11,fuel,mobile,Dewas,55.0,0
1521,10431,2025-01-05 06:19:28,20.51,24.14,fashion,mobile,Delhi,78.0,0
1522,10355,2025-02-18 19:27:18,27.07,51.07,fuel,web,Delhi,52.0,0
1523,10095,2025-01-26 19:02:33,20.64,,fashion,mobile,Indore,86.0,0
1524,10075,2025-02-10 22:12:23,14.64,22.09,,mobile,Indore,26.0,0
1525,10301,2025-01-13 13:56:28,46.65,54.24,grocery,mobile,Indore,18.0,0
1526,10023,2025-01-19 21:33:07,47.11,54.07,grocery,web,Dewas,27.0,0
1527,10159,2025-02-09 16:43:38,122.18,128.81,travel,pos,Pune,110.0,0
1528,10069,2025-03-04 02:26:55,26.2,15.43,electronics,pos,Indore,9.0,0
1529,10010,2025-02-07 07:00:14,49.03,47.93,fashion,mobile,Indore,35.0,0
1530,10459,2025-02-18 18:06:25,49.56,55.13,restaurant,mobile,,41.0,0
1531,10044,2025-02-16 23:15:11,34.3,21.57,fuel,mobile,Bhopal,100.0,0
1532,10004,2025-01-25 04:44:18,65.62,69.14,fuel,mobile,Indore,,0
1533,10466,2025-01-26 04:00:52,,,travel,mobile,Dewas,107.0,0
1534,10094,2025-02-08 07:33:50,50.04,54.32,restaurant,mobile,Pune,118.0,0
1535,10408,2025-01-03 21:12:50,34.26,33.08,grocery,pos,Ujjain,78.0,0
1536,10015,2025-03-03 16:27:11,32.06,33.18,grocery,mobile,Indore,41.0,0
1537,10076,2025-02-25 07:04:26,16.63,32.42,electronics,mobile,Ujjain,72.0,0
1538,10055,2025-01-28 13:14:50,23.95,32.12,grocery,mobile,Ujjain,,0
1539,10353,2025-02-03 15:13:51,27.0,25.76,restaurant,mobile,Bhopal,13.0,0
1540,10310,2025-01-30 13:59:37,19.48,21.27,grocery,mobile,Indore,100.0,0
1541,10237,2025-02-28 14:53:00,53.84,60.07,grocery,pos,Bhopal,52.0,0
1542,10120,2025-03-10 08:59:44,88.04,92.46,fashion,web,Indore,101.0,0
1543,10044,2025-01-10 18:43:14,22.42,18.96,fashion,web,Delhi,73.0,0
1544,10284,2025-02-07 04:46:07,48.63,62.55,fuel,web,Bhopal,103.0,0
1545,10115,2025-01-02 05:45:32,20.65,19.77,fuel,pos,Indore,10.0,0
1546,10295,2025-02-10 16:51:35,33.18,,restaurant,mobile,Indore,6.0,0
1547,10343,2025-01-23 08:18:56,25.82,28.57,grocery,mobile,Bhopal,14.0,0
1548,10424,2025-01-31 05:20:07,,67.93,travel,mobile,Dewas,105.0,0
1549,10246,2025-02-11 02:08:31,26.02,13.36,grocery,mobile,Ujjain,119.0,0
1550,10002,2025-01-30 03:14:36,78.07,87.11,travel,pos,Ujjain,119.0,0
1551,10140,2025-02-05 11:11:43,34.48,45.56,,pos,Dewas,40.0,0
1552,10426,2025-03-10 19:54:16,,33.31,restaurant,pos,Bhopal,32.0,0
1553,10266,2025-03-14 22:15:12,17.91,37.9,fashion,pos,Indore,42.0,0
1554,10309,2025-01-01 12:39:52,47.68,63.41,,web,Bhopal,,0
1555,10228,2025-02-04 00:07:45,72.38,92.66,restaurant,web,Ujjain,30.0,0
1556,10081,2025-03-18 05:16:27,48.31,,restaurant,mobile,Pune,66.0,0
1557,10448,2025-02-17 17:45:10,,200.21,restaurant,mobile,Delhi,77.0,1
1558,10386,2025-01-19 11:24:21,102.45,116.05,travel,web,Ujjain,44.0,0
1559,10497,2025-02-23 09:59:37,33.12,44.88,electronics,mobile,Ujjain,57.0,0
1560,10427,2025-01-14 01:02:47,32.89,32.36,fuel,web,Indore,80.0,0
1561,10145,2025-01-02 23:09:20,54.89,,electronics,web,,95.0,0
1562,10127,2025-02-26 22:02:21,23.46,21.09,fuel,mobile,Pune,23.0,0
1563,10124,2025-02-16 08:41:17,86.32,99.86,,pos,Ujjain,61.0,0
1564,10459,2025-03-10 02:02:35,51.16,52.08,fuel,mobile,Dewas,19.0,0
1565,10278,2025-02-01 00:50:07,47.78,48.02,,mobile,Ujjain,2.0,0
1566,10227,2025-03-18 21:15:06,63.21,74.1,electronics,pos,Pune,77.0,0
1567,10484,2025-02-07 21:57:54,123.95,137.72,fuel,pos,,58.0,0
1568,10301,2025-03-08 10:07:20,45.2,,,mobile,Indore,31.0,0
1569,10454,2025-01-10 00:37:14,37.58,,fashion,pos,Pune,7.0,0
1570,10492,2025-01-09 17:50:55,107.84,111.6,travel,web,Pune,113.0,0
1571,10039,2025-03-12 10:53:32,75.86,77.9,electronics,mobile,Bhopal,99.0,0
1572,10180,2025-03-17 01:24:35,32.83,40.08,grocery,web,Pune,112.0,0
1573,10367,2025-03-26 19:35:35,40.58,47.2,restaurant,mobile,Ujjain,14.0,0
1574,10406,2025-01-30 05:11:02,,59.95,,mobile,Ujjain,2.0,0
1575,10074,2025-01-03 00:06:02,51.17,63.33,travel,web,Dewas,26.0,0
1576,10159,2025-03-30 04:35:37,16.75,,grocery,mobile,Dewas,12.0,0
1577,10274,2025-02-24 02:57:54,14.84,21.49,restaurant,mobile,Bhopal,55.0,0
1578,10399,2025-01-23 05:46:57,22.72,,fashion,mobile,Delhi,77.0,0
1579,10056,2025-03-10 17:54:11,21.6,32.99,travel,web,Delhi,24.0,0
1580,10300,2025-03-23 08:24:54,26.62,37.17,grocery,web,Indore,48.0,0
1581,10148,2025-01-26 15:11:03,61.1,71.44,grocery,mobile,Pune,65.0,0
1582,10108,2025-03-11 06:29:02,36.24,50.76,grocery,pos,Indore,38.0,0
1583,10257,2025-03-12 21:07:12,45.95,32.7,restaurant,pos,,55.0,0
1584,10207,2025-02-15 03:38:15,18.25,18.12,fashion,mobile,Bhopal,71.0,0
1585,10317,2025-02-26 21:53:12,29.96,31.11,fashion,mobile,Bhopal,114.0,0
1586,10158,2025-01-25 06:09:46,59.25,75.58,restaurant,mobile,Indore,,0
1587,10411,2025-03-25 14:59:28,,79.26,grocery,pos,Bhopal,11.0,0
1588,10039,2025-03-30 11:30:15,25.26,16.69,fashion,web,Indore,104.0,0
1589,10430,2025-03-30 06:58:13,44.93,61.61,electronics,mobile,Pune,69.0,0
1590,10014,2025-03-08 08:11:24,168.89,179.79,electronics,mobile,Indore,57.0,0
1591,10367,2025-01-04 19:28:03,39.99,,restaurant,mobile,Bhopal,86.0,0
1592,10173,2025-02-02 23:32:35,25.78,27.0,grocery,web,Ujjain,117.0,0
1593,10191,2025-02-10 01:03:56,36.13,37.92,restaurant,web,Ujjain,,0
1594,10009,2025-03-28 09:15:34,42.94,35.63,fashion,mobile,Bhopal,,0
